symbol,volume,last_price,time,p_change,ch_percentage,extended_hours_price,ehp_percentage
GOOGL,10392050,128.32,1692207667,-1.46,-1.12,,
GOOGL,10392572,128.31,1692207669,-1.47,-1.13,,
GOOGL,10393138,128.3,1692207670,-1.48,-1.14,,
GOOGL,10393166,128.31,1692207674,-1.47,-1.13,,
GOOGL,10393433,128.32,1692207676,-1.46,-1.12,,
GOOGL,10393633,128.33,1692207677,-1.45,,,
GOOGL,10393634,128.32,1692207679,-1.46,,,
GOOGL,10393682,,1692207681,,,,
GOOGL,10393789,,1692207682,,,,
GOOGL,10393790,128.34,1692207685,-1.44,-1.11,,
GOOGL,10393801,,1692207692,,,,
GOOGL,10394427,128.35,1692207693,-1.43,-1.1,,
GOOGL,10394433,,1692207695,,,,
GOOGL,10394439,128.355,1692207696,,,,
GOOGL,10394539,128.35,1692207700,,,,
GOOGL,10394543,128.36,1692207704,-1.42,-1.09,,
GOOGL,10394593,,1692207708,,,,
GOOGL,10394631,128.35,1692207709,-1.43,-1.1,,
GOOGL,10394731,128.36,1692207711,-1.42,-1.09,,
GOOGL,10394736,128.37,1692207716,-1.41,,,
GOOGL,10395374,128.36,1692207718,-1.42,,,
GOOGL,10395474,,1692207720,,,,
GOOGL,10395774,128.35,1692207723,-1.43,-1.1,,
GOOGL,10396054,128.325,1692207726,-1.46,-1.12,,
GOOGL,10396464,128.34,1692207728,-1.44,-1.11,,
GOOGL,10396564,,1692207729,,,,
GOOGL,10396664,,1692207731,,,,
GOOGL,10396665,128.345,1692207737,,,,
GOOGL,10396684,128.34,1692207741,,,,
GOOGL,10396687,128.35,1692207744,-1.43,-1.1,,
GOOGL,10397094,,1692207745,,,,
GOOGL,10397194,128.36,1692207751,-1.42,-1.09,,
GOOGL,10397668,128.37,1692207754,-1.41,,,
GOOGL,10398073,128.39,1692207755,-1.39,-1.07,,
GOOGL,10398173,128.38,1692207758,-1.4,-1.08,,
GOOGL,10398273,,1692207759,,,,
GOOGL,10398290,,1692207761,,,,
GOOGL,10398491,128.39,1692207763,-1.39,-1.07,,
GOOGL,10399363,128.4,1692207765,-1.38,-1.06,,
GOOGL,10399863,128.42,1692207769,-1.36,-1.05,,
GOOGL,10400863,,1692207770,,,,
GOOGL,10400963,128.41,1692207771,-1.37,-1.06,,
GOOGL,10401455,128.4,1692207775,-1.38,,,
GOOGL,10401618,,1692207776,,,,
GOOGL,10401632,128.41,1692207778,-1.37,,,
GOOGL,10401832,128.4,1692207780,-1.38,,,
GOOGL,10401952,,1692207783,,,,
GOOGL,10402052,128.41,1692207786,-1.37,,,
GOOGL,10402338,,1692207788,,,,
GOOGL,10402862,128.43,1692207791,-1.35,-1.04,,
GOOGL,10402876,128.44,1692207792,-1.34,-1.03,,
GOOGL,10402880,128.43,1692207794,-1.35,-1.04,,
GOOGL,10403084,,1692207796,,,,
GOOGL,10404747,,1692207797,,,,
GOOGL,10404847,,1692207800,,,,
GOOGL,10405058,128.44,1692207803,-1.34,-1.03,,
GOOGL,10405433,,1692207805,,,,
GOOGL,10406252,128.45,1692207806,-1.33,-1.02,,
GOOGL,10406352,128.44,1692207809,-1.34,-1.03,,
GOOGL,10406452,,1692207811,,,,
GOOGL,10406453,128.43,1692207813,-1.35,-1.04,,
GOOGL,10406684,,1692207815,,,,
GOOGL,10406784,128.44,1692207818,-1.34,-1.03,,
GOOGL,10406895,128.46,1692207821,-1.32,-1.02,,
GOOGL,10406904,,1692207825,,,,
GOOGL,10407014,,1692207826,,,,
GOOGL,10407015,128.48,1692207829,-1.3,-1.0,,
GOOGL,10410434,128.5,1692207831,-1.28,-0.99,,
GOOGL,10410547,,1692207833,,,,
GOOGL,10410551,128.53,1692207834,-1.25,-0.96,,
GOOGL,10410675,,1692207835,,,,
GOOGL,10410775,,1692207837,,,,
GOOGL,10410793,128.54,1692207838,-1.24,,,
GOOGL,10410809,128.55,1692207842,-1.23,-0.95,,
GOOGL,10410896,128.54,1692207844,-1.24,-0.96,,
GOOGL,10410920,128.52,1692207847,-1.26,-0.97,,
GOOGL,10411116,128.53,1692207849,-1.25,-0.96,,
GOOGL,10411616,128.54,1692207851,-1.24,,,
GOOGL,10411623,,1692207853,,,,
GOOGL,10413125,128.53,1692207856,-1.25,,,
GOOGL,10413147,,1692207859,,,,
GOOGL,10413672,128.51,1692207861,-1.27,-0.98,,
GOOGL,10413675,128.5,1692207863,-1.28,-0.99,,
GOOGL,10413797,,1692207864,,,,
GOOGL,10413811,128.505,1692207868,,-0.98,,
GOOGL,10413822,128.51,1692207870,-1.27,,,
GOOGL,10413922,128.5,1692207872,-1.28,-0.99,,
GOOGL,10414022,128.52,1692207876,-1.26,-0.97,,
GOOGL,10414123,128.51,1692207877,-1.27,-0.98,,
GOOGL,10414140,128.52,1692207880,-1.26,-0.97,,
GOOGL,10414252,128.53,1692207883,-1.25,-0.96,,
GOOGL,10414954,128.52,1692207885,-1.26,-0.97,,
GOOGL,10414964,128.515,1692207893,-1.27,,,
GOOGL,10415064,128.51,1692207896,,-0.98,,
GOOGL,10415071,,1692207899,,,,
GOOGL,10415072,128.52,1692207902,-1.26,-0.97,,
GOOGL,10415437,128.54,1692207905,-1.24,-0.96,,
GOOGL,10415624,,1692207907,,,,
GOOGL,10415662,128.55,1692207910,-1.23,-0.95,,
GOOGL,10416499,128.57,1692207912,-1.21,-0.93,,
GOOGL,10416599,128.58,1692207917,-1.2,-0.92,,
GOOGL,10416656,128.59,1692207923,-1.19,,,
GOOGL,10417721,128.6,1692207926,-1.18,-0.91,,
GOOGL,10417722,,1692207930,,,,
GOOGL,10417822,128.59,1692207939,-1.19,-0.92,,
GOOGL,10418369,128.57,1692207941,-1.21,-0.93,,
GOOGL,10418469,128.56,1692207945,-1.22,-0.94,,
GOOGL,10418505,128.54,1692207950,-1.24,-0.96,,
GOOGL,10418979,,1692207951,,,,
GOOGL,10419079,128.55,1692207952,-1.23,-0.95,,
GOOGL,10419185,,1692207955,,,,
GOOGL,10419582,,1692207957,,,,
GOOGL,10419782,128.56,1692207958,-1.22,-0.94,,
GOOGL,10419991,128.55,1692207959,-1.23,-0.95,,
GOOGL,10419999,128.56,1692207963,-1.22,-0.94,,
GOOGL,10420125,,1692207964,,,,
GOOGL,10420225,,1692207967,,,,
GOOGL,10420626,128.58,1692207970,-1.2,-0.92,,
GOOGL,10420628,128.57,1692207974,-1.21,-0.93,,
GOOGL,10421128,128.55,1692207975,-1.23,-0.95,,
GOOGL,10421328,,1692207978,,,,
GOOGL,10421598,128.54,1692207981,-1.24,-0.96,,
GOOGL,10421898,,1692207983,,,,
GOOGL,10421998,,1692207990,,,,
GOOGL,10422098,,1692207992,,,,
GOOGL,10422110,,1692207994,,,,
GOOGL,10422124,128.53,1692208001,-1.25,,,
GOOGL,10422425,,1692208003,,,,
GOOGL,10422483,128.52,1692208005,-1.26,-0.97,,
GOOGL,10422725,,1692208007,,,,
GOOGL,10422818,128.54,1692208010,-1.24,-0.96,,
GOOGL,10423131,128.56,1692208012,-1.22,-0.94,,
GOOGL,10423132,,1692208014,,,,
GOOGL,10423277,128.53,1692208020,-1.25,-0.96,,
GOOGL,10423332,,1692208022,,,,
GOOGL,10423432,128.52,1692208025,-1.26,-0.97,,
GOOGL,10423532,,1692208028,,,,
GOOGL,10423533,128.53,1692208032,-1.25,-0.96,,
GOOGL,10423633,,1692208034,,,,
GOOGL,10423683,128.51,1692208040,-1.27,-0.98,,
GOOGL,10423833,128.53,1692208041,-1.25,-0.96,,
GOOGL,10423933,128.54,1692208043,-1.24,,,
GOOGL,10423981,,1692208046,,,,
GOOGL,10424197,128.55,1692208049,-1.23,-0.95,,
GOOGL,10424297,128.53,1692208053,-1.25,-0.96,,
GOOGL,10424328,128.52,1692208056,-1.26,-0.97,,
GOOGL,10424428,128.55,1692208060,-1.23,-0.95,,
GOOGL,10424729,,1692208062,,,,
GOOGL,10424730,,1692208065,,,,
GOOGL,10424830,128.54,1692208068,-1.24,-0.96,,
GOOGL,10424854,128.545,1692208071,,-0.95,,
GOOGL,10424954,128.54,1692208073,,-0.96,,
GOOGL,10425054,128.55,1692208075,-1.23,-0.95,,
GOOGL,10426117,128.56,1692208077,-1.22,-0.94,,
GOOGL,10426118,128.55,1692208079,-1.23,-0.95,,
GOOGL,10426125,128.58,1692208081,-1.2,-0.92,,
GOOGL,10426971,128.61,1692208083,-1.17,-0.9,,
GOOGL,10427907,128.65,1692208086,-1.13,-0.87,,
GOOGL,10429483,128.64,1692208087,-1.14,-0.88,,
GOOGL,10429484,128.63,1692208089,-1.15,-0.89,,
GOOGL,10429997,128.61,1692208091,-1.17,-0.9,,
GOOGL,10430321,128.59,1692208095,-1.19,-0.92,,
GOOGL,10430761,128.57,1692208096,-1.21,-0.93,,
GOOGL,10430861,,1692208099,,,,
GOOGL,10430944,128.58,1692208102,-1.2,-0.92,,
GOOGL,10431018,128.6,1692208106,-1.18,-0.91,,
GOOGL,10431092,,1692208109,,,,
GOOGL,10431219,128.59,1692208111,-1.19,-0.92,,
GOOGL,10431649,128.62,1692208113,-1.16,-0.89,,
GOOGL,10431675,,1692208115,,,,
GOOGL,10431775,128.63,1692208117,-1.15,,,
GOOGL,10431975,,1692208118,,,,
GOOGL,10432075,128.64,1692208127,-1.14,-0.88,,
GOOGL,10432275,,1692208129,,,,
GOOGL,10432375,128.63,1692208130,-1.15,-0.89,,
GOOGL,10432475,128.62,1692208131,-1.16,,,
GOOGL,10432575,128.61,1692208134,-1.17,-0.9,,
GOOGL,10432676,128.6,1692208136,-1.18,-0.91,,
GOOGL,10432776,,1692208140,,,,
GOOGL,10432876,128.62,1692208143,-1.16,-0.89,,
GOOGL,10432976,128.61,1692208148,-1.17,-0.9,,
GOOGL,10432977,128.62,1692208153,-1.16,-0.89,,
GOOGL,10433079,128.63,1692208154,-1.15,,,
GOOGL,10433081,128.61,1692208156,-1.17,-0.9,,
GOOGL,10433093,128.62,1692208157,-1.16,-0.89,,
GOOGL,10433193,,1692208164,,,,
GOOGL,10433493,,1692208166,,,,
GOOGL,10433507,,1692208168,,,,
GOOGL,10433728,128.63,1692208170,-1.15,,,
GOOGL,10433843,128.64,1692208173,-1.14,-0.88,,
GOOGL,10433941,,1692208176,,,,
GOOGL,10434053,128.63,1692208179,-1.15,-0.89,,
GOOGL,10434152,,1692208181,,,,
GOOGL,10434252,,1692208185,,,,
GOOGL,10436074,128.59,1692208187,-1.19,-0.92,,
GOOGL,10436384,,1692208189,,,,
GOOGL,10436675,128.58,1692208191,-1.2,,,
GOOGL,10436775,128.59,1692208195,-1.19,,,
GOOGL,10437075,,1692208197,,,,
GOOGL,10437175,,1692208200,,,,
GOOGL,10438050,128.6,1692208201,-1.18,-0.91,,
GOOGL,10981540,128.59,1692208202,-1.19,-0.92,,
GOOGL,10981599,128.61,1692208204,-1.17,-0.9,,
GOOGL,10981903,128.6,1692208207,-1.18,-0.91,,
GOOGL,10982403,128.605,1692208209,,,,
GOOGL,10982703,128.61,1692208212,-1.17,-0.9,,
GOOGL,10982879,128.6,1692208213,-1.18,-0.91,,
GOOGL,10982893,128.58,1692208219,-1.2,-0.92,,
GOOGL,10983993,128.57,1692208220,-1.21,-0.93,,
GOOGL,10984093,128.58,1692208224,-1.2,-0.92,,
GOOGL,10984293,128.59,1692208230,-1.19,,,
GOOGL,10984393,128.6,1692208231,-1.18,-0.91,,
GOOGL,10984493,,1692208238,,,,
GOOGL,10984625,128.59,1692208241,-1.19,-0.92,,
GOOGL,10984727,,1692208245,,,,
GOOGL,10984827,128.58,1692208249,-1.2,,,
GOOGL,10985037,,1692208254,,,,
GOOGL,10985047,128.575,1692208259,-1.21,-0.93,,
GOOGL,10985145,128.585,1692208262,-1.19,-0.92,,
GOOGL,10985245,128.58,1692208269,-1.2,,,
GOOGL,10985345,,1692208270,,,,
GOOGL,10985445,128.57,1692208272,-1.21,-0.93,,
GOOGL,10985691,128.56,1692208274,-1.22,-0.94,,
GOOGL,10985695,128.55,1692208279,-1.23,-0.95,,
GOOGL,10985700,,1692208281,,,,
GOOGL,10985701,128.53,1692208284,-1.25,-0.96,,
GOOGL,10985946,128.54,1692208289,-1.24,,,
GOOGL,10986539,128.55,1692208292,-1.23,-0.95,,
GOOGL,10986739,128.56,1692208293,-1.22,-0.94,,
GOOGL,10986839,,1692208294,,,,
GOOGL,10986939,128.55,1692208296,-1.23,-0.95,,
GOOGL,10987139,128.555,1692208298,-1.22,-0.94,,
GOOGL,10987140,128.54,1692208301,-1.24,-0.96,,
GOOGL,10987240,128.53,1692208306,-1.25,,,
GOOGL,10987552,128.54,1692208307,-1.24,,,
GOOGL,10987652,128.56,1692208313,-1.22,-0.94,,
GOOGL,10987791,128.57,1692208316,-1.21,-0.93,,
GOOGL,10988112,,1692208317,,,,
GOOGL,10988212,,1692208320,,,,
GOOGL,10988319,,1692208322,,,,
GOOGL,10988320,128.55,1692208324,-1.23,-0.95,,
GOOGL,10988323,,1692208327,,,,
GOOGL,10988423,128.56,1692208331,-1.22,-0.94,,
GOOGL,10988713,128.54,1692208334,-1.24,-0.96,,
GOOGL,10989214,128.53,1692208338,-1.25,,,
GOOGL,10989314,128.56,1692208343,-1.22,-0.94,,
GOOGL,10989917,,1692208344,,,,
GOOGL,10990017,,1692208347,,,,
GOOGL,10990117,,1692208355,,,,
GOOGL,10990217,,1692208357,,,,
GOOGL,10990299,,1692208360,,,,
GOOGL,10990417,,1692208363,,,,
GOOGL,10990418,128.54,1692208367,-1.24,-0.96,,
GOOGL,10991528,,1692208369,,,,
GOOGL,10991628,128.53,1692208371,-1.25,,,
GOOGL,10992151,,1692208374,,,,
GOOGL,10992192,128.54,1692208377,-1.24,,,
GOOGL,10992261,128.55,1692208380,-1.23,-0.95,,
GOOGL,10992265,,1692208381,,,,
GOOGL,10992271,128.54,1692208383,-1.24,-0.96,,
GOOGL,10992272,128.53,1692208384,-1.25,,,
GOOGL,10992324,128.535,1692208391,,,,
GOOGL,10992525,128.54,1692208394,-1.24,,,
GOOGL,10992626,,1692208396,,,,
GOOGL,10992726,128.53,1692208405,-1.25,,,
GOOGL,10992727,128.54,1692208407,-1.24,,,
GOOGL,10993204,,1692208409,,,,
GOOGL,10993205,128.545,1692208412,,-0.95,,
GOOGL,10993509,128.57,1692208413,-1.21,-0.93,,
GOOGL,10993559,128.56,1692208415,-1.22,-0.94,,
GOOGL,10993659,128.55,1692208417,-1.23,-0.95,,
GOOGL,10993759,,1692208420,,,,
GOOGL,10993771,128.56,1692208424,-1.22,-0.94,,
GOOGL,10993781,,1692208426,,,,
GOOGL,10993856,128.59,1692208428,-1.19,-0.92,,
GOOGL,10994095,128.58,1692208430,-1.2,,,
GOOGL,10994096,128.59,1692208437,-1.19,,,
GOOGL,10994098,,1692208440,,,,
GOOGL,10994198,,1692208443,,,,
GOOGL,10994298,128.58,1692208446,-1.2,,,
GOOGL,10994398,,1692208448,,,,
GOOGL,10994670,128.57,1692208450,-1.21,-0.93,,
GOOGL,10994846,,1692208453,,,,
GOOGL,10994847,128.58,1692208456,-1.2,-0.92,,
GOOGL,10994857,128.575,1692208458,-1.21,-0.93,,
GOOGL,10994858,128.58,1692208460,-1.2,-0.92,,
GOOGL,10994861,,1692208468,,,,
GOOGL,10994862,128.575,1692208477,-1.21,-0.93,,
GOOGL,10994863,128.58,1692208481,-1.2,-0.92,,
GOOGL,10994980,128.585,1692208485,-1.19,,,
GOOGL,10994990,,1692208490,,,,
GOOGL,10995090,128.59,1692208493,,,,
GOOGL,10995234,128.595,1692208494,,-0.91,,
GOOGL,10995246,,1692208498,,,,
GOOGL,10995627,128.6,1692208500,-1.18,,,
GOOGL,10995798,128.61,1692208503,-1.17,-0.9,,
GOOGL,10997997,128.6,1692208505,-1.18,-0.91,,
GOOGL,10998338,128.59,1692208507,-1.19,-0.92,,
GOOGL,10998341,,1692208516,,,,
GOOGL,10998828,128.57,1692208519,-1.21,-0.93,,
GOOGL,10999098,128.58,1692208521,-1.2,-0.92,,
GOOGL,10999198,,1692208522,,,,
GOOGL,10999886,128.59,1692208525,-1.19,,,
GOOGL,11000044,,1692208529,,,,
GOOGL,11000094,128.6,1692208533,-1.18,-0.91,,
GOOGL,11000109,128.61,1692208534,-1.17,-0.9,,
GOOGL,11000209,128.62,1692208536,-1.16,-0.89,,
GOOGL,11000709,,1692208537,,,,
GOOGL,11000712,,1692208542,,,,
GOOGL,11001425,128.63,1692208543,-1.15,,,
GOOGL,11001525,128.635,1692208545,,-0.88,,
GOOGL,11001627,128.63,1692208547,,-0.89,,
GOOGL,11001628,128.62,1692208555,-1.16,,,
GOOGL,11001844,128.61,1692208556,-1.17,-0.9,,
GOOGL,11001847,128.605,1692208558,-1.18,-0.91,,
GOOGL,11001862,128.6,1692208560,,,,
GOOGL,11001887,128.58,1692208585,-1.2,-0.92,,
GOOGL,11001987,,1692208590,,,,
GOOGL,11002638,,1692208593,,,,
GOOGL,11002642,,1692208595,,,,
GOOGL,11002680,,1692208596,,,,
GOOGL,11002681,128.57,1692208609,-1.21,-0.93,,
GOOGL,11002682,,1692208623,,,,
GOOGL,11002922,128.56,1692208626,-1.22,-0.94,,
GOOGL,11003027,,1692208627,,,,
GOOGL,11003037,128.55,1692208632,-1.23,-0.95,,
GOOGL,11003038,128.54,1692208638,-1.24,-0.96,,
GOOGL,11003049,128.55,1692208650,-1.23,-0.95,,
GOOGL,11003589,128.56,1692208654,-1.22,-0.94,,
GOOGL,11003590,128.57,1692208671,-1.21,-0.93,,
GOOGL,11003602,,1692208675,,,,
GOOGL,11003817,128.575,1692208678,,,,
GOOGL,11003818,128.57,1692208681,,,,
GOOGL,11003844,128.58,1692208683,-1.2,-0.92,,
GOOGL,11003991,128.59,1692208686,-1.19,,,
GOOGL,11003992,,1692208689,,,,
GOOGL,11004092,,1692208693,,,,
GOOGL,11004502,128.585,1692208696,,,,
GOOGL,11004512,128.59,1692208699,,,,
GOOGL,11004640,128.585,1692208700,,,,
GOOGL,11004641,128.57,1692208706,-1.21,-0.93,,
GOOGL,11004644,,1692208713,,,,
GOOGL,11004744,128.56,1692208720,-1.22,-0.94,,
GOOGL,11004945,,1692208727,,,,
GOOGL,11004946,,1692208735,,,,
GOOGL,11004947,,1692208737,,,,
GOOGL,11005047,128.57,1692208741,-1.21,-0.93,,
GOOGL,11005051,,1692208750,,,,
GOOGL,11005151,,1692208759,,,,
GOOGL,11005306,,1692208763,,,,
GOOGL,11005356,128.58,1692208767,-1.2,-0.92,,
GOOGL,11005456,,1692208768,,,,
GOOGL,11005457,128.57,1692208774,-1.21,-0.93,,
GOOGL,11005557,,1692208777,,,,
GOOGL,11005920,128.55,1692208778,-1.23,-0.95,,
GOOGL,11006020,,1692208780,,,,
GOOGL,11006247,128.53,1692208782,-1.25,-0.96,,
GOOGL,11006693,128.55,1692208785,-1.23,-0.95,,
GOOGL,11006896,128.54,1692208787,-1.24,-0.96,,
GOOGL,11006901,128.52,1692208798,-1.26,-0.97,,
GOOGL,11007138,128.53,1692208801,-1.25,-0.96,,
GOOGL,11007334,128.52,1692208802,-1.26,-0.97,,
GOOGL,11007338,128.51,1692208804,-1.27,-0.98,,
GOOGL,11009544,128.455,1692208807,-1.32,-1.02,,
GOOGL,11010079,128.47,1692208809,-1.31,-1.01,,
GOOGL,11010190,128.46,1692208810,-1.32,-1.02,,
GOOGL,11010290,,1692208812,,,,
GOOGL,11010618,128.5,1692208813,-1.28,-0.99,,
GOOGL,11010626,128.45,1692208817,-1.33,-1.02,,
GOOGL,11011018,128.48,1692208818,-1.3,-1.0,,
GOOGL,11011118,128.46,1692208820,-1.32,-1.02,,
GOOGL,11011431,128.44,1692208823,-1.34,-1.03,,
GOOGL,11011749,128.45,1692208824,-1.33,-1.02,,
GOOGL,11011849,128.46,1692208830,-1.32,,,
GOOGL,11012996,128.51,1692208832,-1.27,-0.98,,
GOOGL,11013318,128.53,1692208835,-1.25,-0.96,,
GOOGL,11013421,128.5,1692208836,-1.28,-0.99,,
GOOGL,11013521,128.46,1692208840,-1.32,-1.02,,
GOOGL,11013677,128.49,1692208843,-1.29,-0.99,,
GOOGL,11013879,128.43,1692208845,-1.35,-1.04,,
GOOGL,11014595,,1692208847,,,,
GOOGL,11014695,128.44,1692208849,-1.34,-1.03,,
GOOGL,11014718,128.42,1692208850,-1.36,-1.05,,
GOOGL,11014818,128.44,1692208852,-1.34,-1.03,,
GOOGL,11014977,128.43,1692208854,-1.35,-1.04,,
GOOGL,11014983,128.4,1692208859,-1.38,-1.06,,
GOOGL,11014999,128.39,1692208860,-1.39,-1.07,,
GOOGL,11015099,128.45,1692208862,-1.33,-1.02,,
GOOGL,11015422,128.48,1692208865,-1.3,-1.0,,
GOOGL,11015722,128.52,1692208867,-1.26,-0.97,,
GOOGL,11015822,,1692208869,,,,
GOOGL,11016189,128.55,1692208871,-1.23,-0.95,,
GOOGL,11016199,128.51,1692208872,-1.27,-0.98,,
GOOGL,11016299,128.52,1692208873,-1.26,-0.97,,
GOOGL,11016328,128.5,1692208876,-1.28,-0.99,,
GOOGL,11016616,128.48,1692208878,-1.3,-1.0,,
GOOGL,11016716,128.49,1692208880,-1.29,-0.99,,
GOOGL,11016942,128.47,1692208882,-1.31,-1.01,,
GOOGL,11016954,128.46,1692208886,-1.32,-1.02,,
GOOGL,11016966,,1692208887,,,,
GOOGL,11017066,,1692208889,,,,
GOOGL,11017426,,1692208890,,,,
GOOGL,11017526,128.47,1692208892,-1.31,-1.01,,
